t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
13,1.14845176591366,0.769606489927007,0.357876830171183,0.129200939133643,0.00803135662974792,0.2127875207562,0.210329240397673,4.12172010571124,0.273574572152312,0.00220727833505823,0.368264183869233,0.580714396366826,2.7584614055826,1.13208424413924,0.00099840023552251,0.000208015627764459,1.37510114578121,0.00209675924475585,0.00052981552634061,0.000591124489126694,0.0220195369200445,0.000121314750712834,0.00193296586050685,0.000262023468107775,0.000661859038189355,0.00730125935328278,0.0454469824630079,0.00647701996626851,0.00283696133613816,0.00266037998269984,0.836209427186723,0.000566307539180762,0.000140205584199071,0.00525524899029671,0.00111420614871919,0.00111420614871919
14,1.08982545756753,0.72497276413066,0.370114392288448,0.129315685527396,0.0063675652905329,0.212858161896803,0.210283401438484,3.72556852095529,0.356214252025822,0.00225750128542842,0.370052007790409,0.562905384089975,2.79151866195804,1.65539053381813,0.00149520432206935,0.000279280002983336,1.35729999464523,0.00215116506067391,0.000559064821936832,0.000832298110642775,0.0485669198220289,0.000112952819132091,0.00198395812683883,0.000156752577548175,0.000707820007119066,0.00887150465398026,0.029586593647559,0.00771481328532732,0.00187773814680757,0.00178906843440412,0.807423939387523,0.000757991648602646,0.000126156068847203,0.00634238413918621,0.00115119108873302,0.00115119108873303
15,1.20733870339961,0.743915509546028,0.371139397159748,0.131426499428975,0.00592168342253062,0.21305123206989,0.209760475006832,3.89947499392239,0.475203687829665,0.00247382273242553,0.470197035405092,0.525061534736001,2.87392736126277,1.54961682313818,0.00232759815264487,0.000338065825020065,1.29446151631839,0.00289210270354253,0.000424168259536223,0.000998964864366962,0.0390668003375562,0.00017449058992587,0.00210866615397965,0.000242684023982497,0.000888772016617794,0.00530723368657536,0.0224638343298466,0.00408111060926799,0.00200290119366575,0.00203519417636206,0.430659768591805,0.000873803112673763,0.000130779564856008,0.0075774756045001,0.000907086392995051,0.000907086392995052
16,1.56243131950775,0.787453074447964,0.402614337876301,0.421278651634746,0.00716206802726783,0.281194070972573,0.277830189410531,3.99773330318071,0.645756450211556,0.00269219635015673,0.619058483701739,0.802405164562818,2.95556767062898,1.1208770091455,0.00312900992467592,0.000171947047533156,1.49654434715792,0.00433732349302328,0.000333675339281909,0.000997617227853233,0.0252893646334949,0.0155571039033032,0.0015317832028605,0.0340787395986216,0.0473577465082117,0.0051952426340846,0.0392005992949608,0.00600845000594229,0.0047262043120556,0.00183180295967493,0.387334884326164,0.000895413224573753,0.00014785464537166,0.0085401164128302,0.00172515278606037,0.00172515278606036
17,1.52388999295195,0.859069924473236,0.40808539747386,0.423432475364412,0.00892025470361521,0.281103539580217,0.276272033538191,4.99573979240727,0.7828765422999,0.00370209503817542,0.547284888828261,0.87837282976753,2.91790284469979,1.16980944051367,0.00344092010754948,0.000723254244569002,1.83551838822262,0.0052833206554021,0.000325270133153202,0.00123794075969121,0.0288217988854089,0.000482780499255943,0.00243750042588825,0.000605657405770398,0.00101384225985674,0.00840092107597091,0.03524028753081,0.00624685787010376,0.00279430194499404,0.00202129562558273,0.487360599564656,0.000916283651641777,0.000454748248124571,0.00981636970522844,0.00161304478668877,0.00161304478668877
18,1.60483881744018,0.967061014790872,0.363493512393058,0.425575984846333,0.0107605967374668,0.281269724207459,0.276149635733251,4.95868106722745,1.02786137654565,0.00450263653884767,0.633542031079318,0.818367852356441,3.49058957726127,0.973814216089153,0.00344768920091687,0.00113462719694406,1.72099258785331,0.00547222948887463,0.00090803136352452,0.00126241269085815,0.0404473975950428,0.000270032533775803,0.00345906523660177,0.000273771001688246,0.00166455877888352,0.00626276321986286,0.042994647253374,0.00544463852789599,0.00184911941213141,0.00750623159394401,0.415488530954352,0.000827307836488955,0.000317420059363923,0.0116976410431798,0.0016835183341402,0.00168351833414019
19,1.68567635380881,1.07406524779299,0.468503289888192,0.429257330015523,0.0108605566427702,0.281783560756268,0.274660840337292,4.95312023359592,1.35153614304661,0.00517096942205227,0.69915025743064,0.912530764025227,3.5625201877779,0.688355575975564,0.00346943039349027,0.00123479269806645,1.94270645515779,0.00506001081275735,0.00120724829082366,0.000993907877955883,0.0428038440700394,0.000254149004120681,0.00297855932113468,0.000287616164775912,0.00128016217752477,0.0041010390052264,0.0516282188558019,0.00585182556527104,0.00222490130876203,0.00766214772256745,0.256823770730271,0.00103652654330631,0.00016573450773381,0.0128217073914363,0.00173359917374066,0.00173359917374067
20,1.90845964570293,1.21235867745031,0.503158685214428,0.404294371194113,0.0284379329692241,0.384373218167932,0.383330203936524,4.92749239473666,1.20331223710986,0.00608078497722158,0.637060185359537,1.07440108111828,3.55655994895755,1.0564208021183,0.00419355142053752,0.000823722070344709,2.65019964885815,0.00470277128817875,0.00139786967389479,0.00130328285205988,0.0295546132461139,0.019874088766827,0.0177284340478439,0.0474101246479807,0.0678293897187657,0.00557890137150561,0.0533443332085748,0.0063698735277741,0.00629716758083193,0.0060832732428627,23.5937127418916,0.00133483073206116,0.000322544320304516,0.0139847075875988,0.00154975180109804,0.00154975180109803
21,2.03039726994019,1.26375483122906,0.545822096555886,0.403720515001886,0.0551705655966093,0.384413224866677,0.381481296757681,4.875274103598,1.00552038511645,0.00692486900831504,0.618825249882213,1.20592487875794,3.60878098454416,1.67758519065749,0.00481032354749929,0.00100313957909082,3.20016851733543,0.00514198567705976,0.00172856293866623,0.00129756363551941,0.0302321119744714,0.00031536857696055,0.0311641980423674,0.000575916930097907,0.0132047849800363,0.0063477428274082,0.0688857934766351,0.00699008058295766,0.00384555561284854,0.00774607978426975,2.75019359942841,0.0014385429586013,0.000231118762823281,0.0160226555911684,0.00194615307234339,0.00194615307234339
22,2.14898549888435,1.35031747175926,0.554966179658481,0.405519856864129,0.012591159865268,0.384444712500703,0.376969633946066,4.99106404699606,0.781054352799935,0.00803478096507845,0.786015572508122,1.23619384950818,3.85113117177203,2.32654956422673,0.00558542945513371,0.00112230316203241,3.40602300595851,0.00559206763725773,0.00125021921309811,0.00138979505874783,0.0393164531013726,0.00040972854961365,0.0309113140957021,0.000539445310551734,0.016942171370764,0.00533200234066122,0.0682136020657211,0.00897881584418516,0.00365642478838816,0.00494582006521319,0.458827718807405,0.00133813175118647,0.000278942549148561,0.0166724439929586,0.00228080583845044,0.00228080583845044
23,2.39638878487246,1.47738585270686,0.583863689940406,0.410779646081006,0.0132999315370859,0.38466539835439,0.376922900264546,4.52829665215255,0.6434281110253,0.00940358621130644,0.84446934651672,1.25262973085614,4.10714303375776,2.25216152040569,0.0066363380241124,0.00130936143319275,3.39072939386934,0.00577068387579106,0.00119641302328073,0.00127454241972622,0.0339970389026058,0.000492598379382257,0.00226566076344235,0.000574638007088255,0.000735922490399645,0.00399484965455132,0.0427221612606483,0.00822454449214744,0.00345589476094577,0.00580893093605473,0.775966966920053,0.00139064395950137,0.000259616740613736,0.016464618867246,0.00204002909398258,0.00204002909398257
