t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
42,160.2512806,143.4936542,14.18610746,0,8.96283675,0,-3.792647877,660.5888622,23.63260693,4.054005541,89.15291511,71.14083332,1.094806702,1.522155271,243.7869511,11.87536969,0.04712542339,0.02144450483,0.02290650966,0.2750567623,0,0.4266052041,0,0.4266052041,0.01439096583,0.111781692,0.003836115219,0.0474646955,0.01225413148,0.002538091446,0.01570081855,0.2747705391,0.563878049,0.4528138092,0.8946872731,0.1400216375,0.912173095,0.09380833993,0,-0.02461221486,0.1570072195,4.388654151
43,163.1079035,141.5088239,16.79525043,0,8.496450791,0,-2.562315349,664.2783433,23.79342919,4.068424333,90.70394328,72.40396022,1.096746448,1.52564022,249.0898188,11.65542442,0.05142915357,0.02211504188,0.01724859232,0.1839224021,0,0.6142277179,0,0.6142277179,0.01773410301,0.1117696015,0.004393879659,0.03773186184,0.02527837476,0.003038464542,0.02960110395,0.2559710518,0.55960853,0.4510829969,0.9000875381,0.1432830387,0.91559229,0.1029701815,0,-0.01647012343,0.15569254,4.388322762
44,160.8536606,142.6249451,13.3777616,0,12.06759434,0,-1.778024714,672.324517,22.68568083,4.09105304,87.68096806,74.0396541,1.100059335,1.51630045,249.5570161,11.67128582,0.04917223902,0.02256706985,0.01758825678,0.09872457642,0,0.4456186471,0,0.4456186471,0.03016084575,0.4350216326,0.006311485988,0.005746751677,0.03474373211,-0.005853314914,0.01207325315,0.2484168723,0.5535156351,0.4630265947,0.90738847,0.1341399916,0.9230537565,0.08366137674,0,-0.0114304269,0.1492929831,4.39087819
45,161.9927435,144.5329412,14.17793306,0,13.85891704,0,-1.369871444,671.24154,26.46699725,4.112340812,89.12520011,72.86754341,1.104716057,1.521948668,246.3254477,11.76253221,0.04186892131,0.02147601025,0.01337771652,0.09287298349,0,1.109055832,0,1.109055832,0.01404502087,0.2017260608,0.00523286041,0.02792938062,0.008334733763,0.00532834909,0.01335129268,0.2469768567,0.5515809086,0.4583311317,0.8842416469,0.1347499777,0.9222864138,0.08850928487,0,-0.008793421409,0.1760733407,4.448373326
46,162.3152733,146.1650909,13.27949187,0,13.21195904,0,-0.9527927357,683.0871819,26.28242746,4.126031987,89.85891426,72.45635906,1.109536602,1.526469505,244.0669815,12.26403607,0.03926692458,0.02101646629,0.0124452176,0.1473259988,0,0.7859370468,0,0.7859370468,0.01815430905,0.09084887574,0.006324817898,0.03553245882,0.006938850685,0.003581503142,0.01107946597,0.2719205599,0.55847657,0.4509921734,0.866122082,0.1345620004,0.9197782313,0.08312271472,0,-0.006089981929,0.1695117085,4.471280813
47,163.989363,147.1797018,13.7121893,0,10.46201621,0,-0.6540402369,688.952406,28.09729234,4.139287075,91.58009699,72.40926601,1.112186326,1.53043866,244.7207876,12.39434234,0.02583092186,0.02109298549,0.01609117975,0.08415891072,0,0.6179062992,0,0.6179062992,0.01365384782,0.1517624011,0.005361874541,0.02595112463,0.008921399912,0.003350466583,0.01228390556,0.2753870213,0.5608296896,0.4522841102,0.8608158519,0.1350611987,0.9196350127,0.08517072692,0,-0.004164849636,0.1775599932,4.495753514
48,163.9624426,148.4955391,13.61533123,0,9.012129173,0,-1.790156148,686.317045,28.74882214,4.159664517,89.46962342,74.49281921,1.118691343,1.517199744,245.5638313,12.44950809,0.02723709168,0.02139959217,0.01380573664,0.2093238189,0,5.531328397,0,5.531328397,0.0100328958,0.1686656746,0.006756961587,0.001742860956,0.03808594103,-0.006244750026,0.01324145569,0.2744563639,0.5533289806,0.4622111167,0.8525815491,0.1306380206,0.915830166,0.08610205582,0,-0.0109180866,0.1800976485,4.502424894
49,163.9630568,147.5040844,13.04307963,0,8.760057028,0,-2.103882247,694.792391,28.16071793,4.18323324,89.00049472,74.96256211,1.121257654,1.523509435,248.4775727,12.86260346,0.02581258766,0.02089661288,0.01333612903,0.04831349579,0,0.8389726786,0,0.8389726786,0.01940854415,0.1436926862,0.005237022944,0.04066541718,0.008227378509,0.004803391674,0.0139362706,0.2809908394,0.5617401501,0.4571917818,0.8374773268,0.1315122063,0.9177008454,0.08281039195,0,-0.01382319895,0.1787921378,4.512089649
50,162.3449975,148.2652256,13.04528619,0,7.261886253,0,-1.424915129,692.9064671,27.44031525,4.200753209,89.63315568,72.71184184,1.125090129,1.526901073,241.7727946,12.69075284,0.02463405188,0.02006045043,0.01397122897,0.08654102206,0,0.2747838399,0,0.2747838399,0.01265383737,0.1050277237,0.00664084147,0.02698423767,0.0108211994,0.002226200271,0.01477325648,0.2781616108,0.5617829542,0.45260713,0.8212587715,0.1342539247,0.9267865285,0.08321092967,0,-0.009402869957,0.1729708292,4.563836031
51,161.9346556,146.4746654,12.93075067,0,8.27095316,0,-1.014732953,698.1061463,27.77035015,4.216247371,90.38391821,71.55073742,1.129910325,1.53029271,238.5562933,12.85314407,0.02125273897,0.01970647872,0.01403376856,0.03394686535,0,0.6000188756,0,0.6000188756,0.01222619944,0.08057548305,0.005232635782,0.02458481021,0.0125046656,0.003087271203,0.01622459099,0.2838448834,0.5603377666,0.4480703757,0.8117902245,0.1323703592,0.929244791,0.08329279448,0,-0.006693149646,0.1728404981,4.577991271
